id_expedicion,codigo_pico,Año,host,Temporada,nombre_Temporada,Pais,Lideres,Exito,motivo_terminacion,altitud,cupo,Muertes,Accidente,Ruta,Fecha,Dia_Mas_Alto
EVER24117,EVER,2024,Nepal,1,Primavera,Reino Unido,David O'Brien,Sí,Expedicion Completada(Pico Principal),8849,25,0,Desconocido,S Col-SE Ridge,2024/05/24,2024/05/24
EVER24118,EVER,2024,Nepal,1,Primavera,Estados Unidos,Porter McMichael,Sí,Expedicion Completada(Pico Principal),8849,19,0,Desconocido,S Col-SE Ridge,2024/05/13,2024/05/13
EVER24119,EVER,2024,Nepal,1,Primavera,Estados Unidos,Garrett Madison,Sí,Expedicion Completada(Pico Principal),8849,22,0,Desconocido,S Col-SE Ridge,2024/04/21,2024/05/13
EVER24120,EVER,2024,Nepal,1,Primavera,Irlanda,Robert Kelso Smith,Sí,Expedicion Completada(Pico Principal),8849,21,0,Desconocido,S Col-SE Ridge,2024/04/13,2024/05/23
EVER24121,EVER,2024,Nepal,1,Primavera,Estados Unidos,David Watson,Sí,Expedicion Completada(Pico Principal),8849,41,0,Desconocido,S Col-SE Ridge,2024/04/17,2024/05/22
EVER24122,EVER,2024,Nepal,1,Primavera,Austria,Herbert Wolf,Sí,Expedicion Completada(Pico Principal),8849,44,0,Desconocido,S Col-SE Ridge,2024/05/02,2024/05/21
EVER24123,EVER,2024,Nepal,1,Primavera,Reino Unido,Kenton Cool,Sí,Expedicion Completada(Pico Principal),8849,7,0,Desconocido,S Col-SE Ridge,2024/04/25,2024/05/12
EVER24124,EVER,2024,Nepal,1,Primavera,Austria,Andreas Neuschmid,Sí,Expedicion Completada(Pico Principal),8849,6,0,Desconocido,S Col-SE Ridge,2024/05/04,2024/05/23
EVER24125,EVER,2024,Nepal,1,Primavera,Francia,Mathis Dumas,Sí,Expedicion Completada(Pico Principal),8849,21,0,Desconocido,S Col-SE Ridge,2024/05/21,2024/05/21
EVER24126,EVER,2024,Nepal,1,Primavera,China,Chen Tao,Sí,Expedicion Completada(Pico Principal),8849,63,0,Desconocido,S Col-SE Ridge,2024/05/20,2024/05/20
EVER24127,EVER,2024,Nepal,1,Primavera,Japon,Hiroyuki Kuraoka,Sí,Expedicion Completada(Pico Principal),8849,17,0,Desconocido,S Col-SE Ridge,2024/04/20,2024/05/21
EVER24128,EVER,2024,Nepal,1,Primavera,Brasil,Carlos Santalena,Sí,Expedicion Completada(Pico Principal),8849,28,0,Desconocido,S Col-SE Ridge,2024/05/21,2024/05/21
EVER24129,EVER,2024,Nepal,1,Primavera,Japon,Kenji Kondo,Sí,Expedicion Completada(Pico Principal),8849,36,0,Desconocido,S Col-SE Ridge,2024/05/18,2024/05/18
EVER24130,EVER,2024,Nepal,1,Primavera,China,Kin-Kwok (Larry) Chan,Sí,Expedicion Completada(Pico Principal),8849,32,0,Desconocido,S Col-SE Ridge,2024/05/20,2024/05/20
EVER24131,EVER,2024,Nepal,1,Primavera,India,Sabita Mahato,Sí,Expedicion Completada(Pico Principal),8849,19,0,Desconocido,S Col-SE Ridge,2024/05/21,2024/05/21
EVER24132,EVER,2024,Nepal,1,Primavera,Reino Unido,Gethin Davies,Sí,Expedicion Completada(Pico Principal),8849,32,0,Desconocido,S Col-SE Ridge,2024/05/23,2024/05/23
EVER24133,EVER,2024,Nepal,1,Primavera,Reino Unido,Christian Harling,Sí,Expedicion Completada(Pico Principal),8849,7,0,Desconocido,S Col-SE Ridge,2024/04/25,2024/05/22
EVER24134,EVER,2024,Nepal,1,Primavera,Reino Unido,Aklakur Rahman,Sí,Expedicion Completada(Pico Principal),8849,38,0,Desconocido,S Col-SE Ridge,2024/05/13,2024/05/13
EVER24135,EVER,2024,Nepal,1,Primavera,Nepal,Sagar Sunar,Sí,Expedicion Completada(Pico Principal),8849,3,1,Desconocido,S Col-SE Ridge,2024/05/22,2024/05/22
EVER24136,EVER,2024,China,1,Primavera,Estados Unidos,Chad Peele,Sí,Expedicion Completada(Pico Principal),8849,23,0,Desconocido,N Col-NE Ridge,2024/05/28,2024/05/28
EVER24137,EVER,2024,China,1,Primavera,Austria,Lukas Furtenbach,Sí,Expedicion Completada(Pico Principal),8849,10,0,Desconocido,N Col-NE Ridge,2024/05/12,2024/05/23
EVER24138,EVER,2024,China,1,Primavera,Estados Unidos,Scott Cutlan,Sí,Expedicion Completada(Pico Principal),8849,12,0,Desconocido,N Col-NE Ridge,2024/05/22,2024/05/22
EVER24139,EVER,2024,China,1,Primavera,Suecia,Dan Christer,Sí,Expedicion Completada(Pico Principal),8849,2,0,Desconocido,N Col-NE Ridge,2024/05/22,2024/05/22
EVER24140,EVER,2024,China,1,Primavera,China,Tsering Samdrup,Sí,Expedicion Completada(Pico Principal),8849,63,0,Desconocido,N Col-NE Ridge,2024/05/21,2024/05/21
EVER33101,EVER,1933,China,1,Primavera,Reino Unido,Hugh Ruttledge,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",8570,66,0,Desconocido,N Col-N Face,1933/04/17,1933/05/30
EVER34101,EVER,1934,China,1,Primavera,Reino Unido,Maurice Wilson,No,Accidente,6900,3,1,Heridas Leves,N Col,1934/04/14,1934/05/24
EVER35201,EVER,1935,China,2,Verano,Reino Unido,Eric Shipton,No,Mal Clima,7000,23,0,Desconocido,N Col (recon to 7000m),1935/07/06,1935/07/12
EVER36101,EVER,1936,China,1,Primavera,Reino Unido,Hugh Ruttledge,No,Mal Clima,7000,77,0,Desconocido,N Col,1936/04/26,1936/05/14
EVER38101,EVER,1938,China,1,Primavera,Reino Unido,H. W. Tilman,No,Mal Clima,8350,23,0,Desconocido,E Rongbuk Glacier-N Col,1938/04/09,1938/06/11
EVER47101,EVER,1947,China,1,Primavera,Canada,Earl Denman,No,Mal Clima,6800,3,0,Desconocido,N Col,1947/04/08,1947/04/15
EVER51101,EVER,1951,China,1,Primavera,Dinamarca,Klavs Becker-Larsen,No,"Falta (o pérdida) de suministros, apoyo o equipo",6800,4,0,Desconocido,N Col,1951/05/03,1951/05/07
EVER51301,EVER,1951,Nepal,3,Otoño,Reino Unido,Eric Shipton,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",6000,11,0,Desconocido,Khumbu Glacier-Khumbu Icefall (recon),1951/09/29,1951/10/28
EVER52101,EVER,1952,Nepal,1,Primavera,Suiza,Edouard Wyss-Dunant,No,"Enfermedad, mal de altura, agotamiento o congelación.",8600,25,0,Desconocido,S Col-SE Ridge,1952/04/20,1952/05/28
EVER52301,EVER,1952,Nepal,3,Otoño,Suiza,Gabriel Chevalley,No,Mal Clima,8100,30,1,Avalancha,S Col-SE Ridge,1952/10/07,1952/11/20
EVER53101,EVER,1953,Nepal,1,Primavera,Reino Unido,John Hunt,Sí,Expedicion Completada(Pico Principal),8849,33,0,Desconocido,S Col-SE Ridge,1953/04/12,1953/05/29
EVER56101,EVER,1956,Nepal,1,Primavera,Suiza,Albert Eggler,Sí,Expedicion Completada(Pico Principal),8849,39,0,Desconocido,S Col-SE Ridge,1956/04/07,1956/05/23
EVER60101,EVER,1960,Nepal,1,Primavera,India,Gyan Singh,No,Mal Clima,8625,32,0,Desconocido,S Col,1960/04/05,1960/05/25
EVER60102,EVER,1960,China,1,Primavera,China,Shi Zhang-Chun,Sí,Expedicion Completada(Pico Principal),8849,128,1,Desconocido,N Col-NE Ridge,1960/03/19,1960/05/25
EVER62101,EVER,1962,Nepal,1,Primavera,India,John Dias,No,Mal Clima,8720,58,1,Caída,S Col-SE Ridge,1962/03/29,1962/05/30
EVER62102,EVER,1962,Nepal,1,Primavera,Estados Unidos,Woodrow Wilson Sayre,No,"Enfermedad, mal de altura, agotamiento o congelación.",7700,4,0,Desconocido,N Col-N Face,1962/04/24,1962/06/04
EVER63101,EVER,1963,Nepal,1,Primavera,Estados Unidos,Norman Dyhrenfurth,Sí,Expedicion Completada(Pico Principal),8849,60,1,Caída,S Col-SE Ridge,1963/03/21,1963/05/01
EVER64101,EVER,1964,China,1,Primavera,China,Xu Jing,No,Otro,8100,80,1,Enfermedad,N Col-NE Ridge (training),1964/12/30,1899/12/30
EVER65101,EVER,1965,Nepal,1,Primavera,India,M. S. Kohli,Sí,Expedicion Completada(Pico Principal),8849,66,0,Desconocido,S Col-SE Ridge,1965/03/22,1965/05/20
EVER66101,EVER,1966,China,1,Primavera,China,Xu Jing,No,Accidente,8100,80,1,Caída,"N Col (training, recon)",1966/12/30,1899/12/30
EVER69101,EVER,1969,Nepal,1,Primavera,Japon,Yoshihiro Fujita,No,Mal Clima,6500,4,0,Desconocido,SW Face (recon),1969/05/14,1969/05/24
EVER69302,EVER,1969,Nepal,3,Otoño,Japon,Yuichiro Miura,No,Otro,7500,16,1,Caída,S Col (recon),1969/12/30,1899/12/30
EVER70101,EVER,1970,Nepal,1,Primavera,Japon,Yuichiro Muira,No,Otro,8100,34,6,Caída,S Col (skiing),1970/03/23,1970/05/06
EVER70102,EVER,1970,Nepal,1,Primavera,Japon,Hiromi Ohtsuka,Sí,Expedicion Completada(Pico Principal),8849,95,2,Caída,S Col-SE Ridge,1970/03/23,1970/05/11
EVER71101,EVER,1971,Nepal,1,Primavera,Suiza,"Norman Dyhrenfurth, J. O. M. Roberts",No,Mal Clima,8380,86,1,Congelamiento,W Cwm-W Ridge (to 7300m),1971/03/22,1971/05/20
EVER71301,EVER,1971,Nepal,3,Otoño,Argentina,Hector Cativa Tolosa,No,Mal Clima,8100,44,0,Desconocido,S Col-SE Ridge,1971/09/14,1971/10/30
EVER72101,EVER,1972,Nepal,1,Primavera,Alemania,Karl M. Herrligkoffer,No,Mal Clima,8350,53,0,Desconocido,SW Face,1972/03/21,1972/05/20
EVER72301,EVER,1972,Nepal,3,Otoño,Reino Unido,Chris Bonington,No,Mal Clima,8230,52,1,Caída,SW Face,1972/09/14,1972/11/12
EVER73101,EVER,1973,Nepal,1,Primavera,Italia,Guido Monzino,Sí,Expedicion Completada(Pico Principal),8849,153,0,Desconocido,S Col-SE Ridge,1973/03/21,1973/05/05
EVER73301,EVER,1973,Nepal,3,Otoño,Japon,Michio Yuasa,Sí,Expedicion Completada(Pico Principal),8849,82,1,Avalancha,S Col-SE Ridge,1973/08/25,1973/10/26
EVER74101,EVER,1974,Nepal,1,Primavera,España,Juan Ignacio Lorente Zugaza,No,Mal Clima,8530,26,0,Desconocido,S Col-SE Ridge,1974/03/25,1974/05/12
EVER74301,EVER,1974,Nepal,3,Otoño,Francia,Gerard Devouassoux,No,Accidente,6900,30,6,Avalancha,Lho La-W Ridge,1974/08/16,1974/09/09
EVER75101,EVER,1975,Nepal,1,Primavera,Japon,Eiko Hisano,Sí,Expedicion Completada(Pico Principal),8849,45,0,Desconocido,S Col-SE Ridge,1975/03/16,1975/05/16
EVER75102,EVER,1975,China,1,Primavera,China,Shi Zhang-Chun,Sí,Expedicion Completada(Pico Principal),8849,134,1,Desconocido,N Col-NE Ridge,1975/03/13,1975/05/27
EVER75301,EVER,1975,Nepal,3,Otoño,Reino Unido,Chris Bonington,Sí,Expedicion Completada(Pico Principal),8849,83,2,Caída,SW Face-S Smt,1975/08/23,1975/09/24
EVER76101,EVER,1976,Nepal,1,Primavera,Reino Unido,Tony Streather,Sí,Expedicion Completada(Pico Principal),8849,59,1,Desconocido,S Col-SE Ridge,1976/03/24,1976/05/16
EVER76301,EVER,1976,Nepal,3,Otoño,Estados Unidos,Phillip R. Trimble,Sí,Expedicion Completada(Pico Principal),8849,42,0,Desconocido,S Col-SE Ridge,1976/08/26,1976/10/08
EVER77101,EVER,1977,Nepal,1,Primavera,Nueva Zelanda,Keith Woodford,No,Mal Clima,8000,8,0,Desconocido,S Col-SE Ridge,1977/03/14,1977/05/14
EVER77301,EVER,1977,Nepal,3,Otoño,Corea del Sur,Kim Young-Do,Sí,Expedicion Completada(Pico Principal),8849,69,0,Desconocido,S Col-SE Ridge,1977/08/09,1977/09/15
EVER78101,EVER,1978,China,1,Primavera,China,Tian Bao,No,Otro,7790,55,1,Enfermedad,"N Ridge (recon, training)",1978/05/21,1978/05/21
EVER78102,EVER,1978,Nepal,1,Primavera,Austria,Wolfgang Nairz,Sí,Expedicion Completada(Pico Principal),8849,39,1,Caída,S Col-SE Ridge,1978/03/24,1978/05/03
EVER78301,EVER,1978,Nepal,3,Otoño,Alemania,Karl M. Herrligkoffer,Sí,Expedicion Completada(Pico Principal),8849,31,0,Desconocido,S Col-SE Ridge,1978/09/03,1978/10/14
EVER78302,EVER,1978,Nepal,3,Otoño,Francia,Pierre Mazeaud,Sí,Expedicion Completada(Pico Principal),8849,39,0,Desconocido,S Col-SE Ridge,1978/08/29,1978/10/15
EVER79101,EVER,1979,Nepal,1,Primavera,Yugoslavia,Tone Skarja,Sí,Expedicion Completada(Pico Principal),8849,51,1,Caída,Lho La-W Ridge (up); N Face (Hornbein)-W Ridge (down),1979/03/28,1979/05/13
EVER79301,EVER,1979,Nepal,3,Otoño,Alemania,Gerhard Schmatz,Sí,Expedicion Completada(Pico Principal),8849,29,2,Heridas Leves,S Col-SE Ridge,1979/08/25,1979/10/01
EVER79302,EVER,1979,China,3,Otoño,Japon,Atsuo Saito,No,Accidente,6800,19,3,Avalancha,N Face (recon to 6400m),1979/09/26,1979/10/12
EVER79303,EVER,1979,Nepal,3,Otoño,Reino Unido,Doug Scott,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",7400,6,0,Desconocido,S Col-SE Ridge (to 7400m),1979/09/27,1979/10/08
EVER79401,EVER,1979,Nepal,4,Invierno,Polonia,Andrzej Zawada,Sí,Expedicion Completada(Pico Principal),8849,26,0,Desconocido,S Col-SE Ridge,1979/12/31,1980/02/17
EVER80101,EVER,1980,Nepal,1,Primavera,España,Juan Ignacio Lorente Zugaza,Sí,Expedicion Completada(Pico Principal),8849,47,0,Caída,S Col-SE Ridge,1980/03/20,1980/05/14
EVER80102,EVER,1980,Nepal,1,Primavera,Polonia,Andrzej Zawada,Sí,Expedicion Completada(Pico Principal),8849,16,0,Desconocido,S Pillar-SE Ridge,1980/03/25,1980/05/19
EVER80103,EVER,1980,China,1,Primavera,Japon,Hyoriki Watanabe,Sí,Expedicion Completada(Pico Principal),8849,49,1,Avalancha,N Col-NE Ridge,1980/03/05,1980/05/03
EVER80105,EVER,1980,China,1,Primavera,Francia,Jean-Claude Marmier,No,Otro,7000,4,0,Desconocido,N Col-NE Ridge,1980/12/30,1899/12/30
EVER80201,EVER,1980,China,2,Verano,Italia,Reinhold Messner,Sí,Expedicion Completada(Pico Principal),8849,2,0,Desconocido,N Col-N Ridge-N Face,1980/07/04,1980/08/20
EVER80301,EVER,1980,Nepal,3,Otoño,Italia,Francesco Santon,No,Mal Clima,8763,77,2,Avalancha,S Col-SE Ridge,1980/08/27,1980/10/14
EVER80401,EVER,1980,Nepal,4,Invierno,Japon,Naomi Uemura,No,Mal Clima,8000,37,1,Desconocido,S Col-SE Ridge,1980/11/27,1981/01/27
EVER80402,EVER,1980,Nepal,4,Invierno,Reino Unido,Alan Rouse,No,Mal Clima,7300,11,0,Desconocido,Lho La-W Ridge,1980/12/06,1981/01/17
EVER81101,EVER,1981,China,1,Primavera,Francia,"Jean-Claude Marmier, Pierre Astorg",No,Mal Clima,8550,41,0,Desconocido,N Col-NE Ridge,1981/03/03,1981/05/15
EVER81102,EVER,1981,Nepal,1,Primavera,Japon,Shinichi Nakajima,No,"Enfermedad, mal de altura, agotamiento o congelación.",8750,43,0,Desconocido,Lho La-W Ridge,1981/03/25,1981/05/20
EVER81301,EVER,1981,Nepal,3,Otoño,Estados Unidos,John B. West,Sí,Expedicion Completada(Pico Principal),8849,26,0,Desconocido,S Pillar-SE Ridge,1981/08/30,1981/10/21
EVER81302,EVER,1981,Nepal,3,Otoño,Nueva Zelanda,Russell Brice,No,Mal Clima,7770,4,0,Desconocido,W Cwm-W Ridge,1981/09/13,1981/10/05
EVER81303,EVER,1981,China,3,Otoño,Estados Unidos,Richard Blum,No,Mal Clima,6750,19,0,Desconocido,E Face,1981/08/28,1981/10/04
EVER82101,EVER,1982,Nepal,1,Primavera,URSS,Evgeny Tamm,Sí,Expedicion Completada(Pico Principal),8849,42,0,Desconocido,SW Face rib-W Ridge,1982/03/26,1982/05/04
EVER82102,EVER,1982,China,1,Primavera,Estados Unidos,Lou Whittaker,No,Accidente,8400,17,1,Caída,N Face (Great Couloir),1982/03/21,1982/05/18
EVER82103,EVER,1982,China,1,Primavera,Reino Unido,Chris Bonington,No,Accidente,8230,6,2,Heridas Leves,NE Ridge,1982/03/16,1982/05/17
EVER82301,EVER,1982,Nepal,3,Otoño,España,Lluis Belvis Del Rio,No,Accidente,8500,37,2,Desconocido,Lho La-W Ridge,1982/08/11,1982/10/14
EVER82302,EVER,1982,Nepal,3,Otoño,Canada,William (Bill) March,Sí,Expedicion Completada(Pico Principal),8849,51,4,Caída,S Col-SE Ridge,1982/08/16,1982/10/05
EVER82303,EVER,1982,China,3,Otoño,Paises Bajos,Alexander Verrijn Stuart,No,Mal Clima,7850,21,0,Desconocido,N Col-NE Ridge,1982/08/16,1982/10/07
EVER82401,EVER,1982,Nepal,4,Invierno,Francia,Michel Metzger,No,Mal Clima,7600,15,0,Enfermedad,SW Face (to 6500m),1982/11/21,1982/12/20
EVER82402,EVER,1982,Nepal,4,Invierno,Japon,Yasuo Kato,Sí,Expedicion Completada(Pico Principal),8849,11,2,Desconocido,S Col-SE Ridge,1982/12/03,1982/12/27
EVER83101,EVER,1983,China,1,Primavera,Chile,Gaston Oyarzun,No,Mal Clima,8350,12,0,Enfermedad,NE Ridge,1983/03/24,1983/05/19
EVER83102,EVER,1983,Nepal,1,Primavera,Estados Unidos,Gerhard Lenser,Sí,Expedicion Completada(Pico Principal),8849,38,0,Congelamiento,S Col-SE Ridge,1983/04/01,1983/05/07
EVER83103,EVER,1983,China,1,Primavera,Estados Unidos,Robert Craig,No,"Enfermedad, mal de altura, agotamiento o congelación.",8000,17,0,Desconocido,W Ridge direct from N (to 7925m),1983/03/21,1983/05/07
EVER83301,EVER,1983,China,3,Otoño,Suiza,Romolo Nottaris,No,Mal Clima,7400,12,0,Heridas Leves,N Face (Great Couloir),1983/08/12,1983/09/16
EVER83302,EVER,1983,China,3,Otoño,España,Conrad Blanch,No,Mal Clima,8400,20,0,Heridas Leves,N Col-NE Ridge,1983/08/12,1983/10/10
EVER83303,EVER,1983,Nepal,3,Otoño,Estados Unidos,James Sano,No,Mal Clima,8535,39,0,Desconocido,Lho La-W Ridge,1983/08/22,1983/10/14
EVER83304,EVER,1983,China,3,Otoño,Estados Unidos,James Morrissey,Sí,Expedicion Completada(Pico Principal),8849,23,0,Enfermedad,E Face,1983/08/26,1983/10/08
EVER83305,EVER,1983,Nepal,3,Otoño,Japon,Haruichi Kawamura,Sí,Expedicion Completada(Pico Principal),8849,15,1,Desconocido,S Pillar-SE Ridge,1983/09/05,1983/10/08
EVER83306,EVER,1983,Nepal,3,Otoño,Japon,Hiroshi Yoshino,Sí,Expedicion Completada(Pico Principal),8849,7,2,Heridas Leves,S Col-SE Ridge,1983/09/10,1983/10/08
EVER83307,EVER,1983,China,3,Otoño,Francia,"Yannick Seigneur, Patrick Barthe",No,Mal Clima,8200,12,0,Desconocido,W Ridge from N,1983/09/14,1983/10/10
EVER83401,EVER,1983,Nepal,4,Invierno,Japon,Kazuyuki Takahashi,Sí,Expedicion Completada(Pico Principal),8849,19,0,Desconocido,S Col-SE Ridge,1983/11/20,1983/12/16
EVER83402,EVER,1983,China,4,Invierno,Japon,Michiko Takahashi,No,Mal Clima,8100,31,0,Congelamiento,N Face (Hornbein Couloir),1983/10/21,1983/12/09
EVER84101,EVER,1984,China,1,Primavera,Estados Unidos,Thomas Fitzsimmons,No,Mal Clima,8600,25,0,Desconocido,N Col-NE Ridge,1984/03/08,1984/05/20
EVER84102,EVER,1984,Nepal,1,Primavera,India,Darshan Kumar Khullar,Sí,Expedicion Completada(Pico Principal),8849,64,2,Avalancha,S Col-SE Ridge,1984/03/16,1984/05/09
EVER84103,EVER,1984,Nepal,1,Primavera,Bulgaria,Avram Iliev Avramov,Sí,Expedicion Completada(Pico Principal),8849,33,1,Congelamiento,Lho La-W Ridge,1984/03/18,1984/04/20
EVER84104,EVER,1984,China,1,Primavera,Reino Unido,"Bronco Lane, Brummie Stokes",No,Accidente,6860,14,1,Avalancha,N Face (Hornbein Couloir),1984/03/18,1984/04/02
EVER84105,EVER,1984,China,1,Primavera,Reino Unido,Pat Gunson,No,"Enfermedad, mal de altura, agotamiento o congelación.",7700,9,0,Heridas Leves,N Face (left of Great Couloir),1984/03/19,1984/04/19
EVER84301,EVER,1984,China,3,Otoño,Australia,Geoffrey Bartram,Sí,Expedicion Completada(Pico Principal),8849,11,0,Avalancha,N Face (Great Couloir),1984/08/02,1984/10/03
EVER84302,EVER,1984,Nepal,3,Otoño,Nepal,Yogendra Thapa,No,Accidente,8400,37,2,Caída,S Col-SE Ridge,1984/08/18,1984/10/24
EVER84303,EVER,1984,China,3,Otoño,Estados Unidos,Lou Whittaker,Sí,Expedicion Completada(Pico Principal),8849,12,0,Heridas Leves,N Col-N Face (Great Couloir),1984/08/20,1984/10/20
EVER84304,EVER,1984,Nepal,3,Otoño,Nueva Zelanda,Peter Hillary,No,Accidente,8200,7,2,Avalancha,W Cwm-W Ridge,1984/08/27,1984/10/09
EVER84306,EVER,1984,Nepal,3,Otoño,Checoslovaquia,Frantisek Kele,Sí,Expedicion Completada(Pico Principal),8849,30,1,Caída,S Pillar-SE Ridge (up); SE Ridge-S Col (down),1984/09/06,1984/10/15
EVER84402,EVER,1984,Nepal,4,Invierno,Francia,Eric Dossin,No,Mal Clima,7500,25,0,Desconocido,Lho La-W Ridge (not to Hornbein Couloir),1984/11/23,1985/01/16
EVER85101,EVER,1985,Nepal,1,Primavera,Estados Unidos,David Saas,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",8600,33,0,Congelamiento,Lho La-W Ridge,1985/03/12,1985/05/10
EVER85102,EVER,1985,Nepal,1,Primavera,Noruega,Arne Naess,Sí,Expedicion Completada(Pico Principal),8849,36,0,Heridas Leves,S Col-SE Ridge,1985/03/14,1985/04/21
EVER85103,EVER,1985,China,1,Primavera,Reino Unido,Malcolm Duff,No,"Enfermedad, mal de altura, agotamiento o congelación.",8170,19,0,Desconocido,NE Ridge (UK 1982 Spring rte),1985/03/20,1985/05/21
EVER85104,EVER,1985,China,1,Primavera,España,Mari Abrego Santesteban,No,Accidente,7600,4,1,Caída,N Col-NE Ridge,1985/03/20,1985/05/09
EVER85201,EVER,1985,China,2,Verano,España,Conrad Blanch,Sí,Expedicion Completada(Pico Principal),8849,19,0,Congelamiento,N Col-NE Ridge,1985/07/02,1985/08/28
EVER85202,EVER,1985,China,2,Verano,Francia,Pierre Beghin,No,Mal Clima,8200,2,0,Heridas Leves,N Face (Great Couloir),1985/08/10,1985/08/10
EVER85301,EVER,1985,China,3,Otoño,Nueva Zelanda,Austin Brookes,No,Mal Clima,7315,14,0,Congelamiento,W Ridge-N Arete-N Face (to 7420m),1985/08/05,1985/09/23
EVER85302,EVER,1985,China,3,Otoño,Japon,Tsuneo Hasegawa,No,Accidente,8200,10,1,Avalancha,N Col-NE Ridge,1985/08/09,1985/09/09
EVER85303,EVER,1985,Nepal,3,Otoño,India,"Prem Chand, Jagjit Singh",No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",8725,64,5,Caída,S Col-SE Ridge (to 8725m),1985/08/24,1985/10/07
EVER85304,EVER,1985,Nepal,3,Otoño,Japon,Kuniaki Yagihara,Sí,Expedicion Completada(Pico Principal),8849,24,0,Congelamiento,S Col-SE Ridge,1985/09/16,1985/10/30
EVER85401,EVER,1985,China,4,Invierno,Japon,Michiko Takahashi,No,Mal Clima,8450,19,0,Congelamiento,N Face (Hornbein Couloir),1985/10/25,1985/12/15
EVER85402,EVER,1985,Nepal,4,Invierno,Corea del Sur,Kim Ki-Heyg,No,Mal Clima,7100,18,0,Enfermedad,Lho La-W Ridge,1985/11/24,1985/12/08
EVER85403,EVER,1985,Nepal,4,Invierno,Corea del Sur,Nam Sang-Tae,No,Mal Clima,8500,12,0,Congelamiento,S Col-SE Ridge,1985/12/02,1985/12/22
EVER85404,EVER,1985,Nepal,4,Invierno,Corea del Sur,Park Young-Bae,No,"Falta (o pérdida) de suministros, apoyo o equipo",7700,11,0,Caída,SW Face (Bonington rte),1985/12/11,1986/01/13
EVER86101,EVER,1986,China,1,Primavera,Estados Unidos,Joe Murphy,No,Mal Clima,7775,11,0,Congelamiento,N Face (Great Couloir),1986/03/19,1986/04/29
EVER86102,EVER,1986,China,1,Primavera,Canada,Jim Elzinga,Sí,Expedicion Completada(Pico Principal),8849,13,0,Desconocido,W Ridge-N Face (Hornbein Couloir),1986/03/19,1986/05/20
EVER86103,EVER,1986,China,1,Primavera,España,Jeronimo Lopez,No,Mal Clima,7600,9,0,Enfermedad,N Col-NE Ridge,1986/03/22,1986/05/09
EVER86104,EVER,1986,Nepal,1,Primavera,Japon,Haruyuki Endo,No,Mal Clima,8600,12,0,Congelamiento,S Col-SE Ridge,1986/04/07,1986/05/10
EVER86201,EVER,1986,China,2,Verano,Canada,Roger Marshall,No,Mal Clima,7710,4,0,Desconocido,N Col (to 7000m),1986/07/01,1986/09/18
EVER86202,EVER,1986,China,2,Verano,Suiza,Erhard Loretan,Sí,Expedicion Completada(Pico Principal),8849,6,0,Desconocido,N Face (Japanese & Hornbein Couloirs),1986/08/01,1986/08/30
EVER86203,EVER,1986,China,2,Verano,Chile,Claudio Lucero,No,Accidente,7600,14,1,Avalancha,N Col-NE Ridge,1986/08/10,1986/08/16
EVER86301,EVER,1986,China,3,Otoño,Reino Unido,John (Brummie) Stokes,No,Mal Clima,8000,23,0,Heridas Leves,NE Ridge,1986/08/07,1986/10/15
EVER86303,EVER,1986,China,3,Otoño,Estados Unidos,Andrew Harvard,No,Mal Clima,7770,33,1,Avalancha,N Col-NE Ridge,1986/08/27,1986/09/28
EVER86304,EVER,1986,China,3,Otoño,Estados Unidos,Steve McKinney,No,Mal Clima,7170,19,0,Desconocido,W Ridge from N (7170m),1986/09/08,1986/10/12
EVER86305,EVER,1986,Nepal,3,Otoño,Francia,Eric Escoffier,No,Mal Clima,8600,4,0,Heridas Leves,S Col-SE Ridge,1986/09/24,1986/09/27
EVER86401,EVER,1986,Nepal,4,Invierno,Corea del Sur,Oh In-Hwan,No,Mal Clima,8000,13,0,Congelamiento,S Col-SE Ridge,1986/11/21,1986/12/07
EVER86402,EVER,1986,Nepal,4,Invierno,Corea del Sur,Park Young-Bae,No,Accidente,8300,14,1,Caída,SW Face (Bonington rte),1986/12/16,1987/01/25
EVER87101,EVER,1987,China,1,Primavera,Suecia,Ebbe Whalund,No,Mal Clima,8650,35,0,Congelamiento,N Col-N Face (Great Couloir)-W Ridge,1987/03/16,1987/05/21
